d_um,d_over_lambda,Zin_re_MRayl,Zin_im_MRayl,Zin_mag_MRayl,T_power,T_power_dB
151.4000,0.074842,0.857449,-2.804956,2.933087,0.10544308,-9.7698
151.5000,0.074891,0.856474,-2.803034,2.930964,0.10533074,-9.7744
151.6000,0.074941,0.855500,-2.801114,2.928843,0.10521860,-9.7791
151.7000,0.074990,0.854528,-2.799195,2.926724,0.10510664,-9.7837
151.8000,0.075040,0.853557,-2.797279,2.924607,0.10499487,-9.7883
151.9000,0.075089,0.852589,-2.795364,2.922493,0.10488329,-9.7929
152.0000,0.075139,0.851622,-2.793451,2.920381,0.10477189,-9.7976
152.1000,0.075188,0.850657,-2.791539,2.918272,0.10466068,-9.8022
152.2000,0.075238,0.849694,-2.789630,2.916165,0.10454966,-9.8068
152.3000,0.075287,0.848732,-2.787723,2.914060,0.10443882,-9.8114
152.4000,0.075336,0.847773,-2.785817,2.911957,0.10432816,-9.8160
152.5000,0.075386,0.846814,-2.783913,2.909857,0.10421770,-9.8206
152.6000,0.075435,0.845858,-2.782011,2.907759,0.10410741,-9.8252
152.7000,0.075485,0.844904,-2.780111,2.905663,0.10399731,-9.8298
152.8000,0.075534,0.843951,-2.778212,2.903570,0.10388740,-9.8344
152.9000,0.075584,0.843000,-2.776316,2.901478,0.10377766,-9.8390
153.0000,0.075633,0.842050,-2.774421,2.899390,0.10366811,-9.8435
153.1000,0.075682,0.841103,-2.772528,2.897303,0.10355875,-9.8481
153.2000,0.075732,0.840157,-2.770637,2.895219,0.10344956,-9.8527
153.3000,0.075781,0.839212,-2.768747,2.893137,0.10334056,-9.8573
153.4000,0.075831,0.838270,-2.766860,2.891057,0.10323174,-9.8619
153.5000,0.075880,0.837329,-2.764974,2.888979,0.10312310,-9.8664
153.6000,0.075930,0.836390,-2.763090,2.886904,0.10301464,-9.8710
153.7000,0.075979,0.835452,-2.761208,2.884831,0.10290636,-9.8756
153.8000,0.076028,0.834517,-2.759327,2.882760,0.10279826,-9.8801
153.9000,0.076078,0.833583,-2.757449,2.880692,0.10269034,-9.8847
154.0000,0.076127,0.832650,-2.755572,2.878625,0.10258259,-9.8893
154.1000,0.076177,0.831719,-2.753697,2.876561,0.10247503,-9.8938
154.2000,0.076226,0.830790,-2.751824,2.874499,0.10236765,-9.8984
154.3000,0.076276,0.829863,-2.749952,2.872440,0.10226044,-9.9029
154.4000,0.076325,0.828937,-2.748082,2.870382,0.10215341,-9.9075
154.5000,0.076374,0.828013,-2.746215,2.868327,0.10204656,-9.9120
154.6000,0.076424,0.827091,-2.744348,2.866274,0.10193989,-9.9166
154.7000,0.076473,0.826170,-2.742484,2.864223,0.10183339,-9.9211
154.8000,0.076523,0.825251,-2.740621,2.862175,0.10172707,-9.9256
154.9000,0.076572,0.824334,-2.738761,2.860129,0.10162093,-9.9302
155.0000,0.076622,0.823418,-2.736901,2.858084,0.10151496,-9.9347
155.1000,0.076671,0.822504,-2.735044,2.856042,0.10140916,-9.9392
155.2000,0.076721,0.821591,-2.733189,2.854003,0.10130354,-9.9438
155.3000,0.076770,0.820680,-2.731335,2.851965,0.10119809,-9.9483
155.4000,0.076819,0.819771,-2.729483,2.849930,0.10109282,-9.9528
155.5000,0.076869,0.818863,-2.727632,2.847897,0.10098773,-9.9573
155.6000,0.076918,0.817957,-2.725784,2.845866,0.10088280,-9.9618
155.7000,0.076968,0.817053,-2.723937,2.843837,0.10077805,-9.9663
155.8000,0.077017,0.816150,-2.722092,2.841810,0.10067347,-9.9708
155.9000,0.077067,0.815249,-2.720248,2.839786,0.10056906,-9.9754
156.0000,0.077116,0.814349,-2.718407,2.837763,0.10046483,-9.9799
156.1000,0.077165,0.813451,-2.716567,2.835743,0.10036076,-9.9844
156.2000,0.077215,0.812555,-2.714729,2.833725,0.10025687,-9.9889
156.3000,0.077264,0.811660,-2.712892,2.831709,0.10015315,-9.9934
156.4000,0.077314,0.810767,-2.711058,2.829695,0.10004960,-9.9978
156.5000,0.077363,0.809875,-2.709225,2.827684,0.09994622,-10.0023
156.6000,0.077413,0.808985,-2.707393,2.825674,0.09984301,-10.0068
156.7000,0.077462,0.808096,-2.705564,2.823667,0.09973996,-10.0113
156.8000,0.077511,0.807210,-2.703736,2.821662,0.09963709,-10.0158
156.9000,0.077561,0.806324,-2.701910,2.819659,0.09953439,-10.0203
157.0000,0.077610,0.805441,-2.700086,2.817658,0.09943185,-10.0247
157.1000,0.077660,0.804558,-2.698263,2.815659,0.09932948,-10.0292
157.2000,0.077709,0.803678,-2.696442,2.813663,0.09922728,-10.0337
157.3000,0.077759,0.802799,-2.694623,2.811668,0.09912525,-10.0382
157.4000,0.077808,0.801921,-2.692805,2.809676,0.09902338,-10.0426
157.5000,0.077857,0.801045,-2.690989,2.807685,0.09892169,-10.0471
157.6000,0.077907,0.800171,-2.689175,2.805697,0.09882015,-10.0515
157.7000,0.077956,0.799298,-2.687363,2.803711,0.09871879,-10.0560
157.8000,0.078006,0.798426,-2.685552,2.801727,0.09861758,-10.0605
157.9000,0.078055,0.797557,-2.683743,2.799745,0.09851655,-10.0649
158.0000,0.078105,0.796688,-2.681936,2.797765,0.09841568,-10.0694
158.1000,0.078154,0.795822,-2.680130,2.795788,0.09831497,-10.0738
158.2000,0.078204,0.794956,-2.678326,2.793812,0.09821443,-10.0782
158.3000,0.078253,0.794093,-2.676523,2.791838,0.09811405,-10.0827
158.4000,0.078302,0.793231,-2.674723,2.789867,0.09801383,-10.0871
158.5000,0.078352,0.792370,-2.672924,2.787897,0.09791378,-10.0916
158.6000,0.078401,0.791511,-2.671127,2.785930,0.09781389,-10.0960
158.7000,0.078451,0.790653,-2.669331,2.783965,0.09771417,-10.1004
158.8000,0.078500,0.789797,-2.667537,2.782002,0.09761460,-10.1049
158.9000,0.078550,0.788942,-2.665745,2.780040,0.09751520,-10.1093
159.0000,0.078599,0.788089,-2.663954,2.778081,0.09741596,-10.1137
159.1000,0.078648,0.787237,-2.662165,2.776124,0.09731688,-10.1181
159.2000,0.078698,0.786387,-2.660378,2.774169,0.09721796,-10.1225
159.3000,0.078747,0.785539,-2.658592,2.772216,0.09711920,-10.1269
159.4000,0.078797,0.784691,-2.656808,2.770265,0.09702061,-10.1314
159.5000,0.078846,0.783846,-2.655026,2.768317,0.09692217,-10.1358
159.6000,0.078896,0.783002,-2.653245,2.766370,0.09682389,-10.1402
159.7000,0.078945,0.782159,-2.651466,2.764425,0.09672577,-10.1446
159.8000,0.078994,0.781318,-2.649689,2.762482,0.09662781,-10.1490
159.9000,0.079044,0.780478,-2.647913,2.760541,0.09653001,-10.1534
160.0000,0.079093,0.779639,-2.646139,2.758603,0.09643237,-10.1578
160.1000,0.079143,0.778802,-2.644366,2.756666,0.09633488,-10.1622
160.2000,0.079192,0.777967,-2.642596,2.754731,0.09623756,-10.1666
160.3000,0.079242,0.777133,-2.640826,2.752799,0.09614039,-10.1709
160.4000,0.079291,0.776301,-2.639059,2.750868,0.09604337,-10.1753
160.5000,0.079341,0.775469,-2.637293,2.748939,0.09594652,-10.1797
160.6000,0.079390,0.774640,-2.635529,2.747013,0.09584982,-10.1841
160.7000,0.079439,0.773812,-2.633766,2.745088,0.09575327,-10.1885
160.8000,0.079489,0.772985,-2.632005,2.743165,0.09565689,-10.1928
160.9000,0.079538,0.772160,-2.630246,2.741245,0.09556065,-10.1972
161.0000,0.079588,0.771336,-2.628488,2.739326,0.09546458,-10.2016
161.1000,0.079637,0.770513,-2.626732,2.737409,0.09536865,-10.2059
161.2000,0.079687,0.769692,-2.624977,2.735495,0.09527289,-10.2103
161.3000,0.079736,0.768873,-2.623224,2.733582,0.09517727,-10.2147
161.4000,0.079785,0.768054,-2.621473,2.731671,0.09508181,-10.2190
161.5000,0.079835,0.767238,-2.619723,2.729762,0.09498650,-10.2234
161.6000,0.079884,0.766422,-2.617975,2.727855,0.09489135,-10.2277
161.7000,0.079934,0.765608,-2.616228,2.725951,0.09479635,-10.2321
161.8000,0.079983,0.764796,-2.614483,2.724048,0.09470150,-10.2364
161.9000,0.080033,0.763985,-2.612740,2.722147,0.09460681,-10.2408
162.0000,0.080082,0.763175,-2.610998,2.720248,0.09451226,-10.2451
162.1000,0.080131,0.762367,-2.609258,2.718351,0.09441787,-10.2495
162.2000,0.080181,0.761560,-2.607520,2.716456,0.09432363,-10.2538
162.3000,0.080230,0.760754,-2.605783,2.714563,0.09422954,-10.2581
162.4000,0.080280,0.759950,-2.604047,2.712671,0.09413560,-10.2625
162.5000,0.080329,0.759147,-2.602314,2.710782,0.09404182,-10.2668
162.6000,0.080379,0.758346,-2.600581,2.708895,0.09394818,-10.2711
162.7000,0.080428,0.757546,-2.598851,2.707010,0.09385469,-10.2754
162.8000,0.080477,0.756747,-2.597122,2.705126,0.09376135,-10.2798
162.9000,0.080527,0.755950,-2.595394,2.703245,0.09366816,-10.2841
163.0000,0.080576,0.755154,-2.593668,2.701365,0.09357512,-10.2884
163.1000,0.080626,0.754359,-2.591944,2.699487,0.09348223,-10.2927
163.2000,0.080675,0.753566,-2.590221,2.697612,0.09338949,-10.2970
163.3000,0.080725,0.752774,-2.588500,2.695738,0.09329689,-10.3013
163.4000,0.080774,0.751984,-2.586781,2.693866,0.09320444,-10.3056
163.5000,0.080823,0.751195,-2.585062,2.691996,0.09311214,-10.3099
163.6000,0.080873,0.750407,-2.583346,2.690128,0.09301999,-10.3142
163.7000,0.080922,0.749621,-2.581631,2.688262,0.09292798,-10.3185
163.8000,0.080972,0.748836,-2.579918,2.686397,0.09283612,-10.3228
163.9000,0.081021,0.748052,-2.578206,2.684535,0.09274441,-10.3271
164.0000,0.081071,0.747270,-2.576496,2.682674,0.09265284,-10.3314
164.1000,0.081120,0.746488,-2.574787,2.680816,0.09256142,-10.3357
164.2000,0.081170,0.745709,-2.573080,2.678959,0.09247015,-10.3400
164.3000,0.081219,0.744930,-2.571374,2.677104,0.09237902,-10.3443
164.4000,0.081268,0.744153,-2.569670,2.675251,0.09228803,-10.3485
164.5000,0.081318,0.743378,-2.567968,2.673400,0.09219719,-10.3528
164.6000,0.081367,0.742603,-2.566267,2.671551,0.09210649,-10.3571
164.7000,0.081417,0.741830,-2.564567,2.669704,0.09201594,-10.3614
164.8000,0.081466,0.741058,-2.562869,2.667858,0.09192553,-10.3656
164.9000,0.081516,0.740288,-2.561173,2.666014,0.09183526,-10.3699
165.0000,0.081565,0.739519,-2.559478,2.664173,0.09174514,-10.3742
165.1000,0.081614,0.738751,-2.557785,2.662333,0.09165516,-10.3784
165.2000,0.081664,0.737984,-2.556093,2.660495,0.09156532,-10.3827
165.3000,0.081713,0.737219,-2.554403,2.658659,0.09147562,-10.3869
165.4000,0.081763,0.736455,-2.552714,2.656824,0.09138607,-10.3912
165.5000,0.081812,0.735693,-2.551027,2.654992,0.09129666,-10.3955
165.6000,0.081862,0.734931,-2.549341,2.653161,0.09120739,-10.3997
165.7000,0.081911,0.734171,-2.547657,2.651332,0.09111826,-10.4039
165.8000,0.081960,0.733412,-2.545974,2.649505,0.09102927,-10.4082
165.9000,0.082010,0.732655,-2.544293,2.647680,0.09094042,-10.4124
166.0000,0.082059,0.731899,-2.542614,2.645857,0.09085171,-10.4167
166.1000,0.082109,0.731144,-2.540935,2.644036,0.09076314,-10.4209
166.2000,0.082158,0.730390,-2.539259,2.642216,0.09067472,-10.4251
166.3000,0.082208,0.729638,-2.537584,2.640398,0.09058643,-10.4294
166.4000,0.082257,0.728887,-2.535910,2.638582,0.09049828,-10.4336
166.5000,0.082307,0.728137,-2.534238,2.636768,0.09041027,-10.4378
166.6000,0.082356,0.727388,-2.532567,2.634956,0.09032239,-10.4420
166.7000,0.082405,0.726641,-2.530898,2.633145,0.09023466,-10.4463
166.8000,0.082455,0.725895,-2.529231,2.631336,0.09014706,-10.4505
166.9000,0.082504,0.725150,-2.527564,2.629529,0.09005961,-10.4547
167.0000,0.082554,0.724407,-2.525900,2.627724,0.08997228,-10.4589
167.1000,0.082603,0.723664,-2.524237,2.625921,0.08988510,-10.4631
167.2000,0.082653,0.722923,-2.522575,2.624119,0.08979805,-10.4673
167.3000,0.082702,0.722183,-2.520915,2.622320,0.08971114,-10.4715
167.4000,0.082751,0.721445,-2.519256,2.620522,0.08962437,-10.4757
167.5000,0.082801,0.720708,-2.517599,2.618726,0.08953773,-10.4799
167.6000,0.082850,0.719972,-2.515943,2.616931,0.08945123,-10.4841
167.7000,0.082900,0.719237,-2.514289,2.615139,0.08936487,-10.4883
167.8000,0.082949,0.718503,-2.512636,2.613348,0.08927864,-10.4925
167.9000,0.082999,0.717771,-2.510985,2.611559,0.08919254,-10.4967
168.0000,0.083048,0.717040,-2.509335,2.609772,0.08910658,-10.5009
168.1000,0.083097,0.716310,-2.507687,2.607986,0.08902075,-10.5051
168.2000,0.083147,0.715581,-2.506040,2.606202,0.08893506,-10.5093
168.3000,0.083196,0.714853,-2.504394,2.604420,0.08884950,-10.5134
168.4000,0.083246,0.714127,-2.502750,2.602640,0.08876408,-10.5176
168.5000,0.083295,0.713402,-2.501108,2.600862,0.08867879,-10.5218
168.6000,0.083345,0.712678,-2.499467,2.599085,0.08859363,-10.5260
168.7000,0.083394,0.711956,-2.497827,2.597310,0.08850861,-10.5301
168.8000,0.083443,0.711234,-2.496189,2.595537,0.08842372,-10.5343
168.9000,0.083493,0.710514,-2.494552,2.593766,0.08833896,-10.5385
169.0000,0.083542,0.709795,-2.492917,2.591996,0.08825433,-10.5426
169.1000,0.083592,0.709077,-2.491283,2.590228,0.08816983,-10.5468
169.2000,0.083641,0.708361,-2.489651,2.588462,0.08808547,-10.5510
169.3000,0.083691,0.707645,-2.488020,2.586697,0.08800124,-10.5551
169.4000,0.083740,0.706931,-2.486390,2.584935,0.08791714,-10.5593
169.5000,0.083790,0.706218,-2.484762,2.583174,0.08783317,-10.5634
169.6000,0.083839,0.705506,-2.483135,2.581414,0.08774933,-10.5676
169.7000,0.083888,0.704795,-2.481510,2.579657,0.08766562,-10.5717
169.8000,0.083938,0.704086,-2.479887,2.577901,0.08758204,-10.5758
169.9000,0.083987,0.703377,-2.478264,2.576147,0.08749859,-10.5800
170.0000,0.084037,0.702670,-2.476643,2.574395,0.08741527,-10.5841
170.1000,0.084086,0.701964,-2.475024,2.572644,0.08733208,-10.5883
170.2000,0.084136,0.701260,-2.473406,2.570895,0.08724902,-10.5924
170.3000,0.084185,0.700556,-2.471789,2.569148,0.08716608,-10.5965
170.4000,0.084234,0.699853,-2.470174,2.567402,0.08708328,-10.6007
170.5000,0.084284,0.699152,-2.468560,2.565658,0.08700061,-10.6048
170.6000,0.084333,0.698452,-2.466948,2.563916,0.08691806,-10.6089
170.7000,0.084383,0.697753,-2.465337,2.562176,0.08683564,-10.6130
170.8000,0.084432,0.697055,-2.463727,2.560437,0.08675335,-10.6171
170.9000,0.084482,0.696358,-2.462119,2.558700,0.08667118,-10.6213
171.0000,0.084531,0.695663,-2.460513,2.556965,0.08658914,-10.6254
171.1000,0.084580,0.694968,-2.458907,2.555231,0.08650723,-10.6295
171.2000,0.084630,0.694275,-2.457303,2.553499,0.08642545,-10.6336
171.3000,0.084679,0.693583,-2.455701,2.551769,0.08634379,-10.6377
171.4000,0.084729,0.692892,-2.454100,2.550040,0.08626226,-10.6418
171.5000,0.084778,0.692202,-2.452500,2.548313,0.08618085,-10.6459
171.6000,0.084828,0.691514,-2.450902,2.546588,0.08609957,-10.6500
171.7000,0.084877,0.690826,-2.449305,2.544865,0.08601842,-10.6541
171.8000,0.084926,0.690140,-2.447710,2.543143,0.08593739,-10.6582
171.9000,0.084976,0.689454,-2.446116,2.541423,0.08585648,-10.6623
172.0000,0.085025,0.688770,-2.444523,2.539704,0.08577570,-10.6664
172.1000,0.085075,0.688087,-2.442931,2.537987,0.08569504,-10.6704
172.2000,0.085124,0.687405,-2.441342,2.536272,0.08561451,-10.6745
172.3000,0.085174,0.686724,-2.439753,2.534558,0.08553410,-10.6786
172.4000,0.085223,0.686045,-2.438166,2.532846,0.08545382,-10.6827
172.5000,0.085273,0.685366,-2.436580,2.531136,0.08537366,-10.6868
172.6000,0.085322,0.684689,-2.434996,2.529427,0.08529362,-10.6908
172.7000,0.085371,0.684012,-2.433413,2.527720,0.08521370,-10.6949
172.8000,0.085421,0.683337,-2.431831,2.526015,0.08513391,-10.6990
172.9000,0.085470,0.682663,-2.430251,2.524311,0.08505424,-10.7030
173.0000,0.085520,0.681990,-2.428672,2.522609,0.08497469,-10.7071
173.1000,0.085569,0.681318,-2.427094,2.520909,0.08489527,-10.7112
173.2000,0.085619,0.680647,-2.425518,2.519210,0.08481596,-10.7152
173.3000,0.085668,0.679977,-2.423943,2.517513,0.08473678,-10.7193
173.4000,0.085717,0.679309,-2.422370,2.515817,0.08465772,-10.7233
173.5000,0.085767,0.678641,-2.420798,2.514123,0.08457878,-10.7274
173.6000,0.085816,0.677975,-2.419227,2.512431,0.08449996,-10.7314
173.7000,0.085866,0.677309,-2.417658,2.510740,0.08442126,-10.7355
173.8000,0.085915,0.676645,-2.416090,2.509051,0.08434268,-10.7395
173.9000,0.085965,0.675982,-2.414523,2.507364,0.08426423,-10.7436
174.0000,0.086014,0.675320,-2.412958,2.505678,0.08418589,-10.7476
174.1000,0.086063,0.674659,-2.411394,2.503994,0.08410767,-10.7516
174.2000,0.086113,0.673999,-2.409831,2.502311,0.08402957,-10.7557
174.3000,0.086162,0.673340,-2.408270,2.500630,0.08395159,-10.7597
174.4000,0.086212,0.672682,-2.406710,2.498951,0.08387373,-10.7637
174.5000,0.086261,0.672025,-2.405152,2.497273,0.08379598,-10.7678
174.6000,0.086311,0.671369,-2.403595,2.495597,0.08371836,-10.7718
174.7000,0.086360,0.670715,-2.402039,2.493922,0.08364085,-10.7758
174.8000,0.086409,0.670061,-2.400484,2.492249,0.08356347,-10.7798
174.9000,0.086459,0.669409,-2.398931,2.490578,0.08348620,-10.7839
175.0000,0.086508,0.668757,-2.397379,2.488908,0.08340904,-10.7879
175.1000,0.086558,0.668107,-2.395829,2.487240,0.08333201,-10.7919
175.2000,0.086607,0.667457,-2.394279,2.485573,0.08325509,-10.7959
175.3000,0.086657,0.666809,-2.392732,2.483908,0.08317829,-10.7999
175.4000,0.086706,0.666162,-2.391185,2.482244,0.08310161,-10.8039
175.5000,0.086755,0.665516,-2.389640,2.480582,0.08302504,-10.8079
175.6000,0.086805,0.664870,-2.388096,2.478922,0.08294859,-10.8119
175.7000,0.086854,0.664226,-2.386553,2.477263,0.08287225,-10.8159
175.8000,0.086904,0.663583,-2.385012,2.475606,0.08279603,-10.8199
175.9000,0.086953,0.662941,-2.383472,2.473950,0.08271993,-10.8239
176.0000,0.087003,0.662300,-2.381934,2.472296,0.08264394,-10.8279
176.1000,0.087052,0.661660,-2.380396,2.470644,0.08256806,-10.8319
176.2000,0.087102,0.661021,-2.378860,2.468993,0.08249230,-10.8359
176.3000,0.087151,0.660383,-2.377326,2.467343,0.08241666,-10.8398
176.4000,0.087200,0.659746,-2.375792,2.465695,0.08234113,-10.8438
176.5000,0.087250,0.659110,-2.374260,2.464049,0.08226571,-10.8478
176.6000,0.087299,0.658476,-2.372730,2.462404,0.08219041,-10.8518
176.7000,0.087349,0.657842,-2.371200,2.460761,0.08211523,-10.8558
176.8000,0.087398,0.657209,-2.369672,2.459119,0.08204015,-10.8597
176.9000,0.087448,0.656577,-2.368145,2.457479,0.08196519,-10.8637
177.0000,0.087497,0.655946,-2.366620,2.455841,0.08189034,-10.8677
177.1000,0.087546,0.655316,-2.365095,2.454204,0.08181561,-10.8716
177.2000,0.087596,0.654688,-2.363572,2.452568,0.08174099,-10.8756
177.3000,0.087645,0.654060,-2.362051,2.450934,0.08166648,-10.8796
177.4000,0.087695,0.653433,-2.360530,2.449302,0.08159208,-10.8835
177.5000,0.087744,0.652807,-2.359011,2.447671,0.08151779,-10.8875
177.6000,0.087794,0.652183,-2.357494,2.446041,0.08144362,-10.8914
177.7000,0.087843,0.651559,-2.355977,2.444413,0.08136956,-10.8954
177.8000,0.087892,0.650936,-2.354462,2.442787,0.08129561,-10.8993
177.9000,0.087942,0.650314,-2.352948,2.441162,0.08122177,-10.9033
178.0000,0.087991,0.649694,-2.351435,2.439539,0.08114804,-10.9072
178.1000,0.088041,0.649074,-2.349924,2.437917,0.08107443,-10.9112
178.2000,0.088090,0.648455,-2.348414,2.436297,0.08100092,-10.9151
178.3000,0.088140,0.647837,-2.346905,2.434678,0.08092752,-10.9190
178.4000,0.088189,0.647221,-2.345398,2.433061,0.08085424,-10.9230
178.5000,0.088239,0.646605,-2.343891,2.431445,0.08078106,-10.9269
178.6000,0.088288,0.645990,-2.342386,2.429831,0.08070800,-10.9308
178.7000,0.088337,0.645376,-2.340883,2.428218,0.08063504,-10.9348
178.8000,0.088387,0.644763,-2.339380,2.426606,0.08056219,-10.9387
178.9000,0.088436,0.644151,-2.337879,2.424997,0.08048945,-10.9426
179.0000,0.088486,0.643540,-2.336379,2.423388,0.08041682,-10.9465
179.1000,0.088535,0.642930,-2.334880,2.421782,0.08034430,-10.9504
179.2000,0.088585,0.642321,-2.333383,2.420176,0.08027189,-10.9544
179.3000,0.088634,0.641713,-2.331887,2.418572,0.08019959,-10.9583
179.4000,0.088683,0.641106,-2.330392,2.416970,0.08012739,-10.9622
179.5000,0.088733,0.640500,-2.328898,2.415369,0.08005531,-10.9661
179.6000,0.088782,0.639895,-2.327406,2.413770,0.07998333,-10.9700
179.7000,0.088832,0.639291,-2.325915,2.412172,0.07991145,-10.9739
179.8000,0.088881,0.638687,-2.324425,2.410575,0.07983969,-10.9778
179.9000,0.088931,0.638085,-2.322936,2.408980,0.07976803,-10.9817
180.0000,0.088980,0.637484,-2.321449,2.407387,0.07969648,-10.9856
180.1000,0.089029,0.636883,-2.319963,2.405795,0.07962503,-10.9895
180.2000,0.089079,0.636284,-2.318478,2.404204,0.07955370,-10.9934
180.3000,0.089128,0.635686,-2.316994,2.402615,0.07948246,-10.9973
180.4000,0.089178,0.635088,-2.315512,2.401027,0.07941134,-11.0012
180.5000,0.089227,0.634491,-2.314031,2.399441,0.07934032,-11.0051
180.6000,0.089277,0.633896,-2.312551,2.397857,0.07926941,-11.0089
180.7000,0.089326,0.633301,-2.311072,2.396273,0.07919860,-11.0128
180.8000,0.089375,0.632707,-2.309595,2.394691,0.07912789,-11.0167
180.9000,0.089425,0.632114,-2.308119,2.393111,0.07905729,-11.0206
181.0000,0.089474,0.631523,-2.306644,2.391532,0.07898680,-11.0245
181.1000,0.089524,0.630932,-2.305170,2.389955,0.07891641,-11.0283
181.2000,0.089573,0.630342,-2.303697,2.388379,0.07884613,-11.0322
181.3000,0.089623,0.629752,-2.302226,2.386804,0.07877595,-11.0361
181.4000,0.089672,0.629164,-2.300756,2.385231,0.07870587,-11.0399
181.5000,0.089722,0.628577,-2.299287,2.383659,0.07863590,-11.0438
181.6000,0.089771,0.627991,-2.297820,2.382089,0.07856603,-11.0477
181.7000,0.089820,0.627405,-2.296353,2.380520,0.07849627,-11.0515
181.8000,0.089870,0.626821,-2.294888,2.378953,0.07842661,-11.0554
181.9000,0.089919,0.626237,-2.293424,2.377386,0.07835705,-11.0592
182.0000,0.089969,0.625654,-2.291961,2.375822,0.07828759,-11.0631
182.1000,0.090018,0.625073,-2.290500,2.374259,0.07821824,-11.0669
182.2000,0.090068,0.624492,-2.289039,2.372697,0.07814899,-11.0708
182.3000,0.090117,0.623912,-2.287580,2.371137,0.07807984,-11.0746
182.4000,0.090166,0.623333,-2.286122,2.369578,0.07801080,-11.0785
182.5000,0.090216,0.622755,-2.284666,2.368020,0.07794186,-11.0823
182.6000,0.090265,0.622178,-2.283210,2.366464,0.07787301,-11.0861
182.7000,0.090315,0.621601,-2.281756,2.364910,0.07780427,-11.0900
182.8000,0.090364,0.621026,-2.280303,2.363356,0.07773564,-11.0938
182.9000,0.090414,0.620451,-2.278851,2.361804,0.07766710,-11.0976
183.0000,0.090463,0.619878,-2.277400,2.360254,0.07759866,-11.1015
183.1000,0.090512,0.619305,-2.275951,2.358705,0.07753033,-11.1053
183.2000,0.090562,0.618733,-2.274502,2.357157,0.07746209,-11.1091
183.3000,0.090611,0.618162,-2.273055,2.355611,0.07739396,-11.1129
183.4000,0.090661,0.617592,-2.271609,2.354066,0.07732592,-11.1167
183.5000,0.090710,0.617023,-2.270164,2.352523,0.07725799,-11.1206
183.6000,0.090760,0.616455,-2.268721,2.350981,0.07719016,-11.1244
183.7000,0.090809,0.615887,-2.267278,2.349440,0.07712242,-11.1282
183.8000,0.090858,0.615321,-2.265837,2.347901,0.07705479,-11.1320
183.9000,0.090908,0.614755,-2.264397,2.346363,0.07698725,-11.1358
184.0000,0.090957,0.614190,-2.262958,2.344826,0.07691982,-11.1396
184.1000,0.091007,0.613627,-2.261521,2.343291,0.07685248,-11.1434
184.2000,0.091056,0.613064,-2.260084,2.341758,0.07678524,-11.1472
184.3000,0.091106,0.612501,-2.258649,2.340225,0.07671810,-11.1510
184.4000,0.091155,0.611940,-2.257215,2.338694,0.07665106,-11.1548
184.5000,0.091204,0.611380,-2.255782,2.337165,0.07658412,-11.1586
184.6000,0.091254,0.610820,-2.254350,2.335636,0.07651727,-11.1624
184.7000,0.091303,0.610262,-2.252920,2.334109,0.07645052,-11.1662
184.8000,0.091353,0.609704,-2.251490,2.332584,0.07638387,-11.1700
184.9000,0.091402,0.609147,-2.250062,2.331060,0.07631732,-11.1738
185.0000,0.091452,0.608591,-2.248635,2.329537,0.07625087,-11.1776
185.1000,0.091501,0.608036,-2.247209,2.328015,0.07618451,-11.1813
185.2000,0.091551,0.607481,-2.245784,2.326495,0.07611825,-11.1851
185.3000,0.091600,0.606928,-2.244361,2.324977,0.07605209,-11.1889
185.4000,0.091649,0.606375,-2.242938,2.323459,0.07598602,-11.1927
185.5000,0.091699,0.605824,-2.241517,2.321943,0.07592005,-11.1964
185.6000,0.091748,0.605273,-2.240097,2.320429,0.07585417,-11.2002
185.7000,0.091798,0.604723,-2.238678,2.318915,0.07578839,-11.2040
185.8000,0.091847,0.604173,-2.237260,2.317403,0.07572271,-11.2077
185.9000,0.091897,0.603625,-2.235844,2.315893,0.07565713,-11.2115
186.0000,0.091946,0.603077,-2.234428,2.314383,0.07559163,-11.2153
186.1000,0.091995,0.602531,-2.233014,2.312876,0.07552624,-11.2190
186.2000,0.092045,0.601985,-2.231600,2.311369,0.07546094,-11.2228
186.3000,0.092094,0.601440,-2.230188,2.309864,0.07539573,-11.2265
186.4000,0.092144,0.600896,-2.228778,2.308360,0.07533062,-11.2303
186.5000,0.092193,0.600352,-2.227368,2.306857,0.07526561,-11.2340
186.6000,0.092243,0.599810,-2.225959,2.305356,0.07520069,-11.2378
186.7000,0.092292,0.599268,-2.224552,2.303856,0.07513586,-11.2415
186.8000,0.092341,0.598727,-2.223145,2.302357,0.07507113,-11.2453
186.9000,0.092391,0.598187,-2.221740,2.300860,0.07500649,-11.2490
187.0000,0.092440,0.597648,-2.220336,2.299364,0.07494194,-11.2528
187.1000,0.092490,0.597110,-2.218933,2.297869,0.07487749,-11.2565
187.2000,0.092539,0.596572,-2.217531,2.296376,0.07481313,-11.2602
187.3000,0.092589,0.596035,-2.216131,2.294884,0.07474887,-11.2640
187.4000,0.092638,0.595500,-2.214731,2.293393,0.07468470,-11.2677
187.5000,0.092687,0.594965,-2.213333,2.291904,0.07462062,-11.2714
187.6000,0.092737,0.594430,-2.211935,2.290416,0.07455663,-11.2751
187.7000,0.092786,0.593897,-2.210539,2.288929,0.07449274,-11.2789
187.8000,0.092836,0.593364,-2.209144,2.287444,0.07442894,-11.2826
187.9000,0.092885,0.592832,-2.207750,2.285960,0.07436523,-11.2863
