L_mm,r_mag,S_mid,contrast_mid,contrast_dB
10.1667,0.5627,0.562155,12.7294,11.05
10.1667,0.5722,0.571641,13.4614,11.29
10.1667,0.5817,0.581126,14.2484,11.54
10.1667,0.5912,0.590611,15.0958,11.79
10.1667,0.6007,0.600097,16.0097,12.04
10.1667,0.6102,0.609582,16.9968,12.30
10.1667,0.6197,0.619067,18.0648,12.57
10.1667,0.6292,0.628553,19.2225,12.84
10.1667,0.6387,0.638038,20.4796,13.11
10.1667,0.6482,0.647523,21.8475,13.39
10.1667,0.6577,0.657008,23.3390,13.68
10.1667,0.6672,0.666494,24.9689,13.97
10.1667,0.6767,0.675979,26.7541,14.27
10.1667,0.6862,0.685464,28.7144,14.58
10.1667,0.6957,0.694950,30.8724,14.90
10.1667,0.7052,0.704435,33.2548,15.22
10.1667,0.7146,0.713920,35.8928,15.55
10.1667,0.7241,0.723406,38.8229,15.89
10.1667,0.7336,0.732891,42.0886,16.24
10.1667,0.7431,0.742376,45.7416,16.60
10.1667,0.7526,0.751861,49.8438,16.98
10.1667,0.7621,0.761347,54.4697,17.36
10.1667,0.7716,0.770832,59.7100,17.76
10.1667,0.7811,0.780317,65.6755,18.17
10.1667,0.7906,0.789803,72.5030,18.60
10.1667,0.8001,0.799288,80.3627,19.05
10.1667,0.8096,0.808773,89.4687,19.52
10.1667,0.8191,0.818259,100.0930,20.00
10.1667,0.8286,0.827744,112.5852,20.51
10.1667,0.8381,0.837229,127.4012,21.05
10.1667,0.8476,0.846714,145.1434,21.62
10.1667,0.8571,0.856200,166.6213,22.22
10.1667,0.8666,0.865685,192.9427,22.85
10.1667,0.8761,0.875170,225.6557,23.53
10.1667,0.8856,0.884656,266.9757,24.26
10.1667,0.8951,0.894141,320.1614,25.05
10.1667,0.9045,0.903626,390.1632,25.91
10.1667,0.9140,0.913112,484.7938,26.86
10.1667,0.9235,0.922597,616.9640,27.90
10.1667,0.9330,0.932082,809.2525,29.08
10.1667,0.9425,0.941568,1104.0688,30.43
10.1667,0.9520,0.951053,1588.8484,32.01
10.1667,0.9615,0.960538,2468.2819,33.92
10.1667,0.9710,0.970023,4318.9511,36.35
10.1667,0.9805,0.979509,9332.0326,39.70
10.1667,0.9900,0.988994,32659.4479,45.14
10.3131,0.0500,0.049948,1.2214,0.87
10.3131,0.0595,0.059434,1.2687,1.03
10.3131,0.0690,0.068919,1.3180,1.20
10.3131,0.0785,0.078404,1.3692,1.36
10.3131,0.0880,0.087889,1.4226,1.53
10.3131,0.0975,0.097374,1.4781,1.70
10.3131,0.1070,0.106859,1.5358,1.86
10.3131,0.1165,0.116345,1.5960,2.03
10.3131,0.1260,0.125830,1.6586,2.20
10.3131,0.1355,0.135315,1.7239,2.37
10.3131,0.1449,0.144800,1.7919,2.53
10.3131,0.1544,0.154285,1.8629,2.70
10.3131,0.1639,0.163770,1.9368,2.87
10.3131,0.1734,0.173256,2.0139,3.04
10.3131,0.1829,0.182741,2.0944,3.21
10.3131,0.1924,0.192226,2.1784,3.38
10.3131,0.2019,0.201711,2.2661,3.55
10.3131,0.2114,0.211196,2.3577,3.72
10.3131,0.2209,0.220681,2.4534,3.90
10.3131,0.2304,0.230167,2.5535,4.07
10.3131,0.2399,0.239652,2.6581,4.25
10.3131,0.2494,0.249137,2.7676,4.42
10.3131,0.2589,0.258622,2.8821,4.60
10.3131,0.2684,0.268107,3.0020,4.77
10.3131,0.2779,0.277592,3.1277,4.95
10.3131,0.2874,0.287078,3.2593,5.13
10.3131,0.2969,0.296563,3.3973,5.31
10.3131,0.3064,0.306048,3.5421,5.49
10.3131,0.3159,0.315533,3.6940,5.67
10.3131,0.3254,0.325018,3.8535,5.86
10.3131,0.3348,0.334503,4.0211,6.04
10.3131,0.3443,0.343988,4.1973,6.23
10.3131,0.3538,0.353474,4.3826,6.42
10.3131,0.3633,0.362959,4.5775,6.61
10.3131,0.3728,0.372444,4.7828,6.80
10.3131,0.3823,0.381929,4.9991,6.99
10.3131,0.3918,0.391414,5.2272,7.18
10.3131,0.4013,0.400899,5.4678,7.38
10.3131,0.4108,0.410385,5.7219,7.58
10.3131,0.4203,0.419870,5.9903,7.77
10.3131,0.4298,0.429355,6.2741,7.98
10.3131,0.4393,0.438840,6.5743,8.18
10.3131,0.4488,0.448325,6.8923,8.38
10.3131,0.4583,0.457810,7.2294,8.59
10.3131,0.4678,0.467296,7.5869,8.80
10.3131,0.4773,0.476781,7.9664,9.01
10.3131,0.4868,0.486266,8.3698,9.23
10.3131,0.4963,0.495751,8.7989,9.44
10.3131,0.5058,0.505236,9.2558,9.66
10.3131,0.5153,0.514721,9.7428,9.89
10.3131,0.5247,0.524207,10.2624,10.11
10.3131,0.5342,0.533692,10.8176,10.34
10.3131,0.5437,0.543177,11.4113,10.57
10.3131,0.5532,0.552662,12.0471,10.81
10.3131,0.5627,0.562147,12.7288,11.05
10.3131,0.5722,0.571632,13.4607,11.29
10.3131,0.5817,0.581118,14.2477,11.54
10.3131,0.5912,0.590603,15.0950,11.79
10.3131,0.6007,0.600088,16.0088,12.04
10.3131,0.6102,0.609573,16.9958,12.30
10.3131,0.6197,0.619058,18.0637,12.57
10.3131,0.6292,0.628543,19.2213,12.84
10.3131,0.6387,0.638029,20.4783,13.11
10.3131,0.6482,0.647514,21.8461,13.39
10.3131,0.6577,0.656999,23.3374,13.68
10.3131,0.6672,0.666484,24.9672,13.97
10.3131,0.6767,0.675969,26.7522,14.27
10.3131,0.6862,0.685454,28.7122,14.58
10.3131,0.6957,0.694939,30.8700,14.90
10.3131,0.7052,0.704425,33.2521,15.22
10.3131,0.7146,0.713910,35.8897,15.55
10.3131,0.7241,0.723395,38.8195,15.89
10.3131,0.7336,0.732880,42.0847,16.24
10.3131,0.7431,0.742365,45.7372,16.60
10.3131,0.7526,0.751850,49.8388,16.98
10.3131,0.7621,0.761336,54.4639,17.36
10.3131,0.7716,0.770821,59.7034,17.76
10.3131,0.7811,0.780306,65.6678,18.17
10.3131,0.7906,0.789791,72.4941,18.60
10.3131,0.8001,0.799276,80.3523,19.05
10.3131,0.8096,0.808761,89.4565,19.52
10.3131,0.8191,0.818247,100.0784,20.00
10.3131,0.8286,0.827732,112.5679,20.51
10.3131,0.8381,0.837217,127.3803,21.05
10.3131,0.8476,0.846702,145.1180,21.62
10.3131,0.8571,0.856187,166.5900,22.22
10.3131,0.8666,0.865672,192.9036,22.85
10.3131,0.8761,0.875158,225.6063,23.53
10.3131,0.8856,0.884643,266.9121,24.26
10.3131,0.8951,0.894128,320.0778,25.05
10.3131,0.9045,0.903613,390.0507,25.91
10.3131,0.9140,0.913098,484.6378,26.85
10.3131,0.9235,0.922583,616.7399,27.90
10.3131,0.9330,0.932069,808.9158,29.08
10.3131,0.9425,0.941554,1103.5322,30.43
10.3131,0.9520,0.951039,1587.9218,32.01
10.3131,0.9615,0.960524,2466.4876,33.92
10.3131,0.9710,0.970009,4314.7979,36.35
10.3131,0.9805,0.979494,9318.8442,39.69
10.3131,0.9900,0.988980,32573.1756,45.13
10.4596,0.0500,0.049948,1.2214,0.87
10.4596,0.0595,0.059433,1.2687,1.03
10.4596,0.0690,0.068918,1.3180,1.20
10.4596,0.0785,0.078403,1.3692,1.36
10.4596,0.0880,0.087888,1.4226,1.53
10.4596,0.0975,0.097373,1.4781,1.70
